LA_code,LA_initial,LA_name,year.1,measure_of_wb,wb_rating,WB_av
S12000048,P&K,Perth and Kinross,2012,life-satisfaction,very-good,29.68
S12000048,P&K,Perth and Kinross,2012,life-satisfaction,poor,4.18
S12000048,P&K,Perth and Kinross,2012,life-satisfaction,fair,14.17
S12000048,P&K,Perth and Kinross,2012,worthwhile,very-good,32.83
S12000048,P&K,Perth and Kinross,2012,life-satisfaction,average-mean,7.65
S12000048,P&K,Perth and Kinross,2012,worthwhile,average-mean,7.82
S12000048,P&K,Perth and Kinross,2012,happiness,fair,14.93
S12000048,P&K,Perth and Kinross,2012,happiness,good,40.95
S12000048,P&K,Perth and Kinross,2012,anxiety,poor,19.3
S12000048,P&K,Perth and Kinross,2012,anxiety,average-mean,2.7
S12000048,P&K,Perth and Kinross,2013,anxiety,fair,14.63
S12000048,P&K,Perth and Kinross,2013,anxiety,good,23.06
S12000048,P&K,Perth and Kinross,2013,worthwhile,good,49.23
S12000048,P&K,Perth and Kinross,2013,life-satisfaction,fair,12.21
S12000048,P&K,Perth and Kinross,2013,life-satisfaction,very-good,32.3
S12000048,P&K,Perth and Kinross,2013,life-satisfaction,poor,5.14
S12000048,P&K,Perth and Kinross,2013,happiness,very-good,37.26
S12000048,P&K,Perth and Kinross,2013,worthwhile,poor,3.4
S12000048,P&K,Perth and Kinross,2013,worthwhile,very-good,35.22
S12000048,P&K,Perth and Kinross,2013,worthwhile,average-mean,7.88
S12000048,P&K,Perth and Kinross,2013,happiness,poor,9.11
S12000048,P&K,Perth and Kinross,2013,worthwhile,fair,12.15
S12000048,P&K,Perth and Kinross,2013,happiness,good,38.02
S12000048,P&K,Perth and Kinross,2013,happiness,average-mean,7.47
S12000048,P&K,Perth and Kinross,2013,life-satisfaction,good,50.35
S12000048,P&K,Perth and Kinross,2013,life-satisfaction,average-mean,7.72
S12000048,P&K,Perth and Kinross,2013,happiness,fair,15.6
S12000048,P&K,Perth and Kinross,2013,anxiety,average-mean,2.71
S12000048,P&K,Perth and Kinross,2013,anxiety,very-good,43.49
S12000048,P&K,Perth and Kinross,2013,anxiety,poor,18.82
S12000048,P&K,Perth and Kinross,2014,life-satisfaction,poor,4.01
S12000048,P&K,Perth and Kinross,2014,happiness,very-good,37
S12000048,P&K,Perth and Kinross,2014,life-satisfaction,average-mean,7.83
S12000048,P&K,Perth and Kinross,2014,life-satisfaction,fair,11.04
S12000048,P&K,Perth and Kinross,2014,anxiety,very-good,40.19
S12000048,P&K,Perth and Kinross,2014,happiness,average-mean,7.68
S12000048,P&K,Perth and Kinross,2014,life-satisfaction,very-good,32.89
S12000048,P&K,Perth and Kinross,2014,anxiety,average-mean,2.81
S12000048,P&K,Perth and Kinross,2014,worthwhile,good,50.12
S12000048,P&K,Perth and Kinross,2014,anxiety,good,24.87
S12000048,P&K,Perth and Kinross,2014,anxiety,fair,15.32
S12000048,P&K,Perth and Kinross,2014,anxiety,poor,19.62
S12000048,P&K,Perth and Kinross,2014,worthwhile,poor,4.01
S12000048,P&K,Perth and Kinross,2014,worthwhile,very-good,35.77
S12000048,P&K,Perth and Kinross,2014,worthwhile,average-mean,7.94
S12000048,P&K,Perth and Kinross,2014,life-satisfaction,good,52.07
S12000048,P&K,Perth and Kinross,2014,happiness,poor,6.89
S12000048,P&K,Perth and Kinross,2014,worthwhile,fair,10.1
S12000048,P&K,Perth and Kinross,2014,happiness,good,41.84
S12000048,P&K,Perth and Kinross,2014,happiness,fair,14.27
S12000048,P&K,Perth and Kinross,2015,worthwhile,very-good,35.55
S12000048,P&K,Perth and Kinross,2015,anxiety,good,23.24
S12000048,P&K,Perth and Kinross,2015,worthwhile,poor,3.02
S12000048,P&K,Perth and Kinross,2015,worthwhile,fair,11.36
S12000048,P&K,Perth and Kinross,2015,worthwhile,good,50.06
S12000048,P&K,Perth and Kinross,2015,life-satisfaction,very-good,34.41
S12000048,P&K,Perth and Kinross,2015,life-satisfaction,fair,9.05
S12000048,P&K,Perth and Kinross,2015,life-satisfaction,good,51.82
S12000048,P&K,Perth and Kinross,2015,happiness,poor,7.33
S12000048,P&K,Perth and Kinross,2015,anxiety,very-good,41.27
S12000048,P&K,Perth and Kinross,2015,anxiety,poor,19.23
S12000048,P&K,Perth and Kinross,2015,life-satisfaction,poor,4.72
S12000048,P&K,Perth and Kinross,2015,happiness,average-mean,7.6
S12000048,P&K,Perth and Kinross,2015,happiness,fair,15.11
S12000048,P&K,Perth and Kinross,2015,anxiety,fair,16.26
S12000048,P&K,Perth and Kinross,2015,happiness,good,39.53
S12000048,P&K,Perth and Kinross,2015,happiness,very-good,38.03
S12000048,P&K,Perth and Kinross,2015,anxiety,average-mean,2.81
S12000048,P&K,Perth and Kinross,2015,life-satisfaction,average-mean,7.85
S12000048,P&K,Perth and Kinross,2015,worthwhile,average-mean,7.91
S12000048,P&K,Perth and Kinross,2016,life-satisfaction,fair,10.55
S12000048,P&K,Perth and Kinross,2016,life-satisfaction,very-good,34.3
S12000048,P&K,Perth and Kinross,2016,worthwhile,average-mean,7.95
S12000048,P&K,Perth and Kinross,2016,worthwhile,poor,2.2
S12000048,P&K,Perth and Kinross,2016,happiness,average-mean,7.78
S12000048,P&K,Perth and Kinross,2016,life-satisfaction,good,52.18
S12000048,P&K,Perth and Kinross,2016,life-satisfaction,average-mean,7.93
S12000048,P&K,Perth and Kinross,2016,anxiety,very-good,43.2
S12000048,P&K,Perth and Kinross,2016,worthwhile,good,47.89
S12000048,P&K,Perth and Kinross,2016,worthwhile,fair,13.5
S12000048,P&K,Perth and Kinross,2016,worthwhile,very-good,36.41
S12000048,P&K,Perth and Kinross,2016,happiness,good,41.5
S12000048,P&K,Perth and Kinross,2016,happiness,poor,6.06
S12000048,P&K,Perth and Kinross,2016,happiness,very-good,37.78
S12000048,P&K,Perth and Kinross,2016,life-satisfaction,poor,2.97
S12000048,P&K,Perth and Kinross,2016,happiness,fair,14.66
S12000048,P&K,Perth and Kinross,2016,anxiety,good,21.61
S12000048,P&K,Perth and Kinross,2016,anxiety,poor,17.11
S12000048,P&K,Perth and Kinross,2016,anxiety,average-mean,2.69
S12000048,P&K,Perth and Kinross,2016,anxiety,fair,18.08
S12000048,P&K,Perth and Kinross,2017,worthwhile,poor,3.54
S12000048,P&K,Perth and Kinross,2017,anxiety,fair,13.18
S12000048,P&K,Perth and Kinross,2017,worthwhile,good,46.5
S12000048,P&K,Perth and Kinross,2017,happiness,fair,12.9
S12000048,P&K,Perth and Kinross,2017,happiness,average-mean,7.69
S12000048,P&K,Perth and Kinross,2017,life-satisfaction,poor,3.68
S12000048,P&K,Perth and Kinross,2017,life-satisfaction,fair,11.94
S12000048,P&K,Perth and Kinross,2017,happiness,very-good,37.62
S12000048,P&K,Perth and Kinross,2017,anxiety,very-good,45.76
S12000048,P&K,Perth and Kinross,2017,life-satisfaction,good,52.41
S12000048,P&K,Perth and Kinross,2017,life-satisfaction,very-good,31.97
S12000048,P&K,Perth and Kinross,2017,worthwhile,very-good,38.68
S12000048,P&K,Perth and Kinross,2017,happiness,poor,8.17
S12000048,P&K,Perth and Kinross,2017,happiness,good,41.31
S12000048,P&K,Perth and Kinross,2017,life-satisfaction,average-mean,7.82
S12000048,P&K,Perth and Kinross,2017,worthwhile,average-mean,7.97
S12000048,P&K,Perth and Kinross,2017,worthwhile,fair,11.28
S12000048,P&K,Perth and Kinross,2017,anxiety,average-mean,2.53
S12000048,P&K,Perth and Kinross,2017,anxiety,poor,16.3
S12000048,P&K,Perth and Kinross,2017,anxiety,good,24.75
S12000048,P&K,Perth and Kinross,2018,life-satisfaction,poor,3.01
S12000048,P&K,Perth and Kinross,2018,worthwhile,poor,2.52
S12000048,P&K,Perth and Kinross,2018,anxiety,very-good,41.81
S12000048,P&K,Perth and Kinross,2018,anxiety,fair,14.28
S12000048,P&K,Perth and Kinross,2018,anxiety,average-mean,2.81
S12000048,P&K,Perth and Kinross,2018,anxiety,poor,19.78
S12000048,P&K,Perth and Kinross,2018,happiness,average-mean,7.77
S12000048,P&K,Perth and Kinross,2018,worthwhile,very-good,37.15
S12000048,P&K,Perth and Kinross,2018,life-satisfaction,average-mean,7.88
S12000048,P&K,Perth and Kinross,2018,life-satisfaction,very-good,33.07
S12000048,P&K,Perth and Kinross,2018,life-satisfaction,fair,11.15
S12000048,P&K,Perth and Kinross,2018,worthwhile,good,47.59
S12000048,P&K,Perth and Kinross,2018,happiness,poor,6.87
S12000048,P&K,Perth and Kinross,2018,life-satisfaction,good,52.78
S12000048,P&K,Perth and Kinross,2018,worthwhile,fair,12.74
S12000048,P&K,Perth and Kinross,2018,happiness,fair,11.78
S12000048,P&K,Perth and Kinross,2018,happiness,good,41.39
S12000048,P&K,Perth and Kinross,2018,happiness,very-good,39.95
S12000048,P&K,Perth and Kinross,2018,anxiety,good,24.14
S12000048,P&K,Perth and Kinross,2018,worthwhile,average-mean,7.94
S12000048,P&K,Perth and Kinross,2019,life-satisfaction,good,51.96
S12000048,P&K,Perth and Kinross,2019,life-satisfaction,very-good,33.27
S12000048,P&K,Perth and Kinross,2019,anxiety,very-good,36.45
S12000048,P&K,Perth and Kinross,2019,worthwhile,very-good,37.26
S12000048,P&K,Perth and Kinross,2019,happiness,poor,7.6
S12000048,P&K,Perth and Kinross,2019,happiness,fair,16.81
S12000048,P&K,Perth and Kinross,2019,anxiety,good,25
S12000048,P&K,Perth and Kinross,2019,anxiety,fair,17.5
S12000048,P&K,Perth and Kinross,2019,anxiety,average-mean,3.06
S12000048,P&K,Perth and Kinross,2019,happiness,very-good,35.34
S12000048,P&K,Perth and Kinross,2019,worthwhile,average-mean,7.96
S12000048,P&K,Perth and Kinross,2019,happiness,average-mean,7.56
S12000048,P&K,Perth and Kinross,2019,worthwhile,poor,3.34
S12000048,P&K,Perth and Kinross,2019,happiness,good,40.25
S12000048,P&K,Perth and Kinross,2019,worthwhile,fair,10.84
S12000048,P&K,Perth and Kinross,2019,life-satisfaction,average-mean,7.83
S12000048,P&K,Perth and Kinross,2019,life-satisfaction,poor,3.2
S12000048,P&K,Perth and Kinross,2019,life-satisfaction,fair,11.57
S12000048,P&K,Perth and Kinross,2019,worthwhile,good,48.56
S12000048,P&K,Perth and Kinross,2019,anxiety,poor,21.05
S12000048,P&K,Perth and Kinross,2020,worthwhile,good,48.43
S12000048,P&K,Perth and Kinross,2020,worthwhile,very-good,34.83
S12000048,P&K,Perth and Kinross,2020,worthwhile,poor,2.72
S12000048,P&K,Perth and Kinross,2020,worthwhile,fair,14.03
S12000048,P&K,Perth and Kinross,2020,life-satisfaction,good,50.35
S12000048,P&K,Perth and Kinross,2020,life-satisfaction,poor,6
S12000048,P&K,Perth and Kinross,2020,life-satisfaction,fair,16.41
S12000048,P&K,Perth and Kinross,2020,life-satisfaction,very-good,27.24
S12000048,P&K,Perth and Kinross,2020,happiness,fair,15.53
S12000048,P&K,Perth and Kinross,2020,happiness,good,42.78
S12000048,P&K,Perth and Kinross,2020,anxiety,very-good,34.69
S12000048,P&K,Perth and Kinross,2020,life-satisfaction,average-mean,7.49
S12000048,P&K,Perth and Kinross,2020,happiness,average-mean,7.43
S12000048,P&K,Perth and Kinross,2020,happiness,poor,10.18
S12000048,P&K,Perth and Kinross,2020,anxiety,average-mean,3.4
S12000048,P&K,Perth and Kinross,2020,happiness,very-good,31.5
S12000048,P&K,Perth and Kinross,2020,worthwhile,average-mean,7.84
S12000048,P&K,Perth and Kinross,2020,anxiety,good,23.4
S12000048,P&K,Perth and Kinross,2020,anxiety,fair,14.6
S12000048,P&K,Perth and Kinross,2020,anxiety,poor,27.31
S12000048,P&K,Perth and Kinross,2021,life-satisfaction,fair,14.66
S12000048,P&K,Perth and Kinross,2021,happiness,good,38.98
S12000048,P&K,Perth and Kinross,2021,anxiety,good,28.07
S12000048,P&K,Perth and Kinross,2021,happiness,fair,14.94
S12000048,P&K,Perth and Kinross,2021,happiness,poor,10.04
S12000048,P&K,Perth and Kinross,2021,anxiety,poor,19.97
S12000048,P&K,Perth and Kinross,2021,life-satisfaction,very-good,24.04
S12000048,P&K,Perth and Kinross,2021,anxiety,very-good,37.71
S12000048,P&K,Perth and Kinross,2021,worthwhile,average-mean,7.92
S12000048,P&K,Perth and Kinross,2021,worthwhile,good,51.27
S12000048,P&K,Perth and Kinross,2021,worthwhile,very-good,33.82
S12000048,P&K,Perth and Kinross,2021,worthwhile,poor,1.88
S12000048,P&K,Perth and Kinross,2021,worthwhile,fair,13.03
S12000048,P&K,Perth and Kinross,2021,happiness,very-good,36.05
S12000048,P&K,Perth and Kinross,2021,life-satisfaction,average-mean,7.65
S12000048,P&K,Perth and Kinross,2021,life-satisfaction,good,58.57
S12000048,P&K,Perth and Kinross,2021,life-satisfaction,poor,2.73
S12000048,P&K,Perth and Kinross,2021,anxiety,average-mean,2.8
S12000048,P&K,Perth and Kinross,2021,happiness,average-mean,7.51
S12000048,P&K,Perth and Kinross,2021,anxiety,fair,14.25
S12000048,P&K,Perth and Kinross,2022,worthwhile,good,51.26
S12000048,P&K,Perth and Kinross,2022,worthwhile,very-good,34.36
S12000048,P&K,Perth and Kinross,2022,life-satisfaction,good,55.84
S12000048,P&K,Perth and Kinross,2022,anxiety,fair,15.33
S12000048,P&K,Perth and Kinross,2022,anxiety,average-mean,3.02
S12000048,P&K,Perth and Kinross,2022,life-satisfaction,very-good,25.76
S12000048,P&K,Perth and Kinross,2022,happiness,poor,11.74
S12000048,P&K,Perth and Kinross,2022,worthwhile,poor,2.69
S12000048,P&K,Perth and Kinross,2022,happiness,fair,14.23
S12000048,P&K,Perth and Kinross,2022,life-satisfaction,fair,11.28
S12000048,P&K,Perth and Kinross,2022,life-satisfaction,poor,7.11
S12000048,P&K,Perth and Kinross,2022,worthwhile,fair,11.68
S12000048,P&K,Perth and Kinross,2022,happiness,very-good,36.8
S12000048,P&K,Perth and Kinross,2022,happiness,good,37.24
S12000048,P&K,Perth and Kinross,2022,anxiety,very-good,38.82
S12000048,P&K,Perth and Kinross,2022,anxiety,poor,23.84
S12000048,P&K,Perth and Kinross,2022,life-satisfaction,average-mean,7.56
S12000048,P&K,Perth and Kinross,2022,happiness,average-mean,7.33
S12000048,P&K,Perth and Kinross,2022,anxiety,good,22
S12000048,P&K,Perth and Kinross,2022,worthwhile,average-mean,7.91
S12000038,Ren,Renfrewshire,2011,worthwhile,poor,5.76
S12000038,Ren,Renfrewshire,2011,worthwhile,very-good,27.81
S12000038,Ren,Renfrewshire,2011,anxiety,fair,18.06
S12000038,Ren,Renfrewshire,2011,happiness,poor,12.58
S12000038,Ren,Renfrewshire,2011,life-satisfaction,poor,7.83
S12000038,Ren,Renfrewshire,2011,anxiety,average-mean,3.35
S12000038,Ren,Renfrewshire,2011,life-satisfaction,fair,16.24
S12000038,Ren,Renfrewshire,2011,happiness,very-good,31.43
S12000038,Ren,Renfrewshire,2011,happiness,fair,17.88
S12000038,Ren,Renfrewshire,2011,life-satisfaction,average-mean,7.41
S12000038,Ren,Renfrewshire,2011,happiness,average-mean,7.16
S12000038,Ren,Renfrewshire,2011,life-satisfaction,good,47.62
S12000038,Ren,Renfrewshire,2011,life-satisfaction,very-good,28.31
S12000038,Ren,Renfrewshire,2011,worthwhile,average-mean,7.54
S12000038,Ren,Renfrewshire,2011,worthwhile,good,51.58
S12000038,Ren,Renfrewshire,2011,worthwhile,fair,14.84
S12000038,Ren,Renfrewshire,2011,happiness,good,38.1
S12000038,Ren,Renfrewshire,2011,anxiety,poor,25.05
S12000038,Ren,Renfrewshire,2011,anxiety,good,19.69
S12000038,Ren,Renfrewshire,2011,anxiety,very-good,37.2
S12000038,Ren,Renfrewshire,2012,anxiety,fair,15.46
S12000038,Ren,Renfrewshire,2012,worthwhile,poor,6.33
S12000038,Ren,Renfrewshire,2012,life-satisfaction,very-good,27.83
S12000038,Ren,Renfrewshire,2012,life-satisfaction,fair,15.05
S12000038,Ren,Renfrewshire,2012,happiness,average-mean,7.27
S12000038,Ren,Renfrewshire,2012,worthwhile,fair,15.43
S12000038,Ren,Renfrewshire,2012,worthwhile,very-good,30.67
S12000038,Ren,Renfrewshire,2012,worthwhile,average-mean,7.57
S12000038,Ren,Renfrewshire,2012,happiness,good,41.65
S12000038,Ren,Renfrewshire,2012,happiness,fair,14.38
S12000038,Ren,Renfrewshire,2012,happiness,very-good,30.94
S12000038,Ren,Renfrewshire,2012,anxiety,very-good,46.48
S12000038,Ren,Renfrewshire,2012,anxiety,poor,20.53
S12000038,Ren,Renfrewshire,2012,worthwhile,good,47.58
S12000038,Ren,Renfrewshire,2012,happiness,poor,13.03
S12000038,Ren,Renfrewshire,2012,life-satisfaction,good,49.38
S12000038,Ren,Renfrewshire,2012,life-satisfaction,poor,7.73
S12000038,Ren,Renfrewshire,2012,anxiety,good,17.53
S12000038,Ren,Renfrewshire,2012,life-satisfaction,average-mean,7.4
S12000038,Ren,Renfrewshire,2012,anxiety,average-mean,2.79
S12000038,Ren,Renfrewshire,2013,life-satisfaction,very-good,31
S12000038,Ren,Renfrewshire,2013,life-satisfaction,fair,13.86
S12000038,Ren,Renfrewshire,2013,anxiety,very-good,40.99
S12000038,Ren,Renfrewshire,2013,happiness,good,39.46
S12000038,Ren,Renfrewshire,2013,life-satisfaction,poor,5.48
S12000038,Ren,Renfrewshire,2013,life-satisfaction,good,49.66
S12000038,Ren,Renfrewshire,2013,worthwhile,average-mean,7.78
S12000038,Ren,Renfrewshire,2013,worthwhile,poor,5.07
S12000038,Ren,Renfrewshire,2013,worthwhile,fair,11.94
S12000038,Ren,Renfrewshire,2013,happiness,average-mean,7.49
S12000038,Ren,Renfrewshire,2013,happiness,poor,8.71
S12000038,Ren,Renfrewshire,2013,anxiety,good,19.02
S12000038,Ren,Renfrewshire,2013,worthwhile,very-good,33.63
S12000038,Ren,Renfrewshire,2013,worthwhile,good,49.35
S12000038,Ren,Renfrewshire,2013,happiness,fair,16.56
S12000038,Ren,Renfrewshire,2013,happiness,very-good,35.27
S12000038,Ren,Renfrewshire,2013,life-satisfaction,average-mean,7.66
S12000038,Ren,Renfrewshire,2013,anxiety,fair,15.54
S12000038,Ren,Renfrewshire,2013,anxiety,poor,24.46
S12000038,Ren,Renfrewshire,2013,anxiety,average-mean,3.14
S12000038,Ren,Renfrewshire,2014,life-satisfaction,poor,6.32
S12000038,Ren,Renfrewshire,2014,worthwhile,poor,4.06
S12000038,Ren,Renfrewshire,2014,life-satisfaction,very-good,29.06
S12000038,Ren,Renfrewshire,2014,anxiety,very-good,41.6
S12000038,Ren,Renfrewshire,2014,anxiety,good,20.03
S12000038,Ren,Renfrewshire,2014,happiness,poor,10.53
S12000038,Ren,Renfrewshire,2014,happiness,very-good,34.92
S12000038,Ren,Renfrewshire,2014,worthwhile,good,48.59
S12000038,Ren,Renfrewshire,2014,worthwhile,very-good,33
S12000038,Ren,Renfrewshire,2014,happiness,fair,18.7
S12000038,Ren,Renfrewshire,2014,life-satisfaction,fair,12.89
S12000038,Ren,Renfrewshire,2014,worthwhile,fair,14.36
S12000038,Ren,Renfrewshire,2014,happiness,good,35.84
S12000038,Ren,Renfrewshire,2014,worthwhile,average-mean,7.74
S12000038,Ren,Renfrewshire,2014,anxiety,fair,15.79
S12000038,Ren,Renfrewshire,2014,life-satisfaction,average-mean,7.58
S12000038,Ren,Renfrewshire,2014,happiness,average-mean,7.35
S12000038,Ren,Renfrewshire,2014,life-satisfaction,good,51.73
S12000038,Ren,Renfrewshire,2014,anxiety,average-mean,3.07
S12000038,Ren,Renfrewshire,2014,anxiety,poor,22.59
S12000038,Ren,Renfrewshire,2015,worthwhile,good,46.49
S12000038,Ren,Renfrewshire,2015,worthwhile,average-mean,7.89
S12000038,Ren,Renfrewshire,2015,worthwhile,poor,4.17
S12000038,Ren,Renfrewshire,2015,happiness,poor,8.58
S12000038,Ren,Renfrewshire,2015,anxiety,poor,21.95
S12000038,Ren,Renfrewshire,2015,life-satisfaction,good,50.01
S12000038,Ren,Renfrewshire,2015,anxiety,good,21.35
S12000038,Ren,Renfrewshire,2015,happiness,fair,17.2
S12000038,Ren,Renfrewshire,2015,anxiety,average-mean,3
S12000038,Ren,Renfrewshire,2015,happiness,very-good,32.53
S12000038,Ren,Renfrewshire,2015,life-satisfaction,poor,5.03
S12000038,Ren,Renfrewshire,2015,life-satisfaction,fair,12.54
S12000038,Ren,Renfrewshire,2015,life-satisfaction,very-good,32.42
S12000038,Ren,Renfrewshire,2015,worthwhile,fair,12.63
S12000038,Ren,Renfrewshire,2015,worthwhile,very-good,36.71
S12000038,Ren,Renfrewshire,2015,happiness,good,41.69
S12000038,Ren,Renfrewshire,2015,anxiety,fair,15.62
S12000038,Ren,Renfrewshire,2015,life-satisfaction,average-mean,7.73
S12000038,Ren,Renfrewshire,2015,happiness,average-mean,7.45
S12000038,Ren,Renfrewshire,2015,anxiety,very-good,41.09
S12000038,Ren,Renfrewshire,2016,worthwhile,good,46.16
S12000038,Ren,Renfrewshire,2016,anxiety,fair,16.4
S12000038,Ren,Renfrewshire,2016,anxiety,poor,19.4
S12000038,Ren,Renfrewshire,2016,life-satisfaction,poor,5.33
S12000038,Ren,Renfrewshire,2016,life-satisfaction,very-good,30.11
S12000038,Ren,Renfrewshire,2016,happiness,very-good,32.32
S12000038,Ren,Renfrewshire,2016,life-satisfaction,good,50.13
S12000038,Ren,Renfrewshire,2016,anxiety,average-mean,2.88
S12000038,Ren,Renfrewshire,2016,anxiety,very-good,42.15
S12000038,Ren,Renfrewshire,2016,happiness,good,41.11
S12000038,Ren,Renfrewshire,2016,life-satisfaction,fair,14.43
S12000038,Ren,Renfrewshire,2016,worthwhile,poor,4.23
S12000038,Ren,Renfrewshire,2016,worthwhile,very-good,37.76
S12000038,Ren,Renfrewshire,2016,happiness,poor,9.58
S12000038,Ren,Renfrewshire,2016,worthwhile,fair,11.85
S12000038,Ren,Renfrewshire,2016,anxiety,good,22.04
S12000038,Ren,Renfrewshire,2016,happiness,average-mean,7.4
S12000038,Ren,Renfrewshire,2016,happiness,fair,16.99
S12000038,Ren,Renfrewshire,2016,life-satisfaction,average-mean,7.65
S12000038,Ren,Renfrewshire,2016,worthwhile,average-mean,7.91
S12000038,Ren,Renfrewshire,2017,life-satisfaction,poor,5.26
S12000038,Ren,Renfrewshire,2017,happiness,fair,17.06
S12000038,Ren,Renfrewshire,2017,anxiety,very-good,41.77
S12000038,Ren,Renfrewshire,2017,anxiety,poor,20.63
S12000038,Ren,Renfrewshire,2017,life-satisfaction,very-good,27.69
S12000038,Ren,Renfrewshire,2017,anxiety,good,18.19
S12000038,Ren,Renfrewshire,2017,anxiety,fair,19.41
S12000038,Ren,Renfrewshire,2017,worthwhile,poor,4.44
S12000038,Ren,Renfrewshire,2017,life-satisfaction,average-mean,7.62
S12000038,Ren,Renfrewshire,2017,life-satisfaction,fair,13.06
S12000038,Ren,Renfrewshire,2017,life-satisfaction,good,53.99
S12000038,Ren,Renfrewshire,2017,worthwhile,very-good,33.81
S12000038,Ren,Renfrewshire,2017,worthwhile,fair,11.58
S12000038,Ren,Renfrewshire,2017,happiness,good,36.86
S12000038,Ren,Renfrewshire,2017,happiness,very-good,35.39
S12000038,Ren,Renfrewshire,2017,happiness,average-mean,7.37
S12000038,Ren,Renfrewshire,2017,anxiety,average-mean,2.99
S12000038,Ren,Renfrewshire,2017,happiness,poor,10.69
S12000038,Ren,Renfrewshire,2017,worthwhile,good,50.17
S12000038,Ren,Renfrewshire,2017,worthwhile,average-mean,7.83
S12000038,Ren,Renfrewshire,2018,life-satisfaction,very-good,26.5
S12000038,Ren,Renfrewshire,2018,worthwhile,fair,11.94
S12000038,Ren,Renfrewshire,2018,life-satisfaction,good,54.04
S12000038,Ren,Renfrewshire,2018,anxiety,poor,20.87
S12000038,Ren,Renfrewshire,2018,life-satisfaction,poor,5
S12000038,Ren,Renfrewshire,2018,life-satisfaction,fair,14.46
S12000038,Ren,Renfrewshire,2018,happiness,poor,9.77
S12000038,Ren,Renfrewshire,2018,worthwhile,very-good,32.17
S12000038,Ren,Renfrewshire,2018,happiness,good,40.7
S12000038,Ren,Renfrewshire,2018,happiness,very-good,32.33
S12000038,Ren,Renfrewshire,2018,life-satisfaction,average-mean,7.59
S12000038,Ren,Renfrewshire,2018,worthwhile,poor,3.49
S12000038,Ren,Renfrewshire,2018,worthwhile,good,52.4
S12000038,Ren,Renfrewshire,2018,happiness,fair,17.2
S12000038,Ren,Renfrewshire,2018,happiness,average-mean,7.33
S12000038,Ren,Renfrewshire,2018,anxiety,very-good,44.7
S12000038,Ren,Renfrewshire,2018,anxiety,good,20.11
S12000038,Ren,Renfrewshire,2018,worthwhile,average-mean,7.83
S12000038,Ren,Renfrewshire,2018,anxiety,fair,14.32
S12000038,Ren,Renfrewshire,2018,anxiety,average-mean,2.78
S12000038,Ren,Renfrewshire,2019,anxiety,very-good,38.01
S12000038,Ren,Renfrewshire,2019,anxiety,good,18.15
S12000038,Ren,Renfrewshire,2019,life-satisfaction,fair,16.02
S12000038,Ren,Renfrewshire,2019,life-satisfaction,very-good,28.61
S12000038,Ren,Renfrewshire,2019,happiness,fair,16.6
S12000038,Ren,Renfrewshire,2019,life-satisfaction,good,48.8
S12000038,Ren,Renfrewshire,2019,worthwhile,very-good,32.37
S12000038,Ren,Renfrewshire,2019,worthwhile,poor,6.29
S12000038,Ren,Renfrewshire,2019,worthwhile,fair,11.89
S12000038,Ren,Renfrewshire,2019,worthwhile,good,49.45
S12000038,Ren,Renfrewshire,2019,happiness,average-mean,7.46
S12000038,Ren,Renfrewshire,2019,happiness,poor,9.54
S12000038,Ren,Renfrewshire,2019,life-satisfaction,poor,6.56
S12000038,Ren,Renfrewshire,2019,happiness,very-good,34.03
S12000038,Ren,Renfrewshire,2019,anxiety,average-mean,3.22
S12000038,Ren,Renfrewshire,2019,happiness,good,39.83
S12000038,Ren,Renfrewshire,2019,anxiety,fair,19.43
S12000038,Ren,Renfrewshire,2019,life-satisfaction,average-mean,7.52
S12000038,Ren,Renfrewshire,2019,worthwhile,average-mean,7.71
S12000038,Ren,Renfrewshire,2019,anxiety,poor,24.41
S12000038,Ren,Renfrewshire,2020,worthwhile,fair,14.93
S12000038,Ren,Renfrewshire,2020,life-satisfaction,fair,16
S12000038,Ren,Renfrewshire,2020,happiness,very-good,25.64
S12000038,Ren,Renfrewshire,2020,life-satisfaction,poor,10.76
S12000038,Ren,Renfrewshire,2020,happiness,poor,12.39
S12000038,Ren,Renfrewshire,2020,happiness,good,43.25
S12000038,Ren,Renfrewshire,2020,anxiety,very-good,36.07
S12000038,Ren,Renfrewshire,2020,worthwhile,good,49.35
S12000038,Ren,Renfrewshire,2020,worthwhile,very-good,26.67
S12000038,Ren,Renfrewshire,2020,happiness,average-mean,7.09
S12000038,Ren,Renfrewshire,2020,life-satisfaction,very-good,26.74
S12000038,Ren,Renfrewshire,2020,worthwhile,poor,9.06
S12000038,Ren,Renfrewshire,2020,happiness,fair,18.72
S12000038,Ren,Renfrewshire,2020,life-satisfaction,good,46.49
S12000038,Ren,Renfrewshire,2020,anxiety,good,19.61
S12000038,Ren,Renfrewshire,2020,anxiety,fair,18.52
S12000038,Ren,Renfrewshire,2020,anxiety,poor,25.8
S12000038,Ren,Renfrewshire,2020,life-satisfaction,average-mean,7.13
S12000038,Ren,Renfrewshire,2020,anxiety,average-mean,3.33
S12000038,Ren,Renfrewshire,2020,worthwhile,average-mean,7.38
S12000038,Ren,Renfrewshire,2021,life-satisfaction,fair,15.59
S12000038,Ren,Renfrewshire,2021,anxiety,average-mean,2.94
S12000038,Ren,Renfrewshire,2021,life-satisfaction,good,56.79
S12000038,Ren,Renfrewshire,2021,life-satisfaction,very-good,20.84
